Date,High,Low,Open,Close,Volume,Adj Close
2020-09-11,105.69999694824219,104.31999969482422,105.27999877929688,104.69999694824219,4111000.0,103.16053009033203
2020-09-14,106.66000366210938,105.12000274658203,105.58999633789062,105.69000244140625,3824100.0,104.13597106933594
2020-09-15,107.52999877929688,106.16999816894531,107.0,106.58000183105469,3654900.0,105.01288604736328
2020-09-16,107.37000274658203,105.66000366210938,106.94999694824219,105.69999694824219,4242500.0,104.14582061767578
2020-09-17,106.75,104.38999938964844,104.95999908447266,106.66000366210938,4283500.0,105.09170532226562
2020-09-18,107.98999786376953,106.13999938964844,106.55999755859375,106.86000061035156,7622400.0,105.28876495361328
2020-09-21,106.45999908447266,104.45999908447266,105.80000305175781,105.94999694824219,4559800.0,104.39215087890625
2020-09-22,105.5199966430664,103.56999969482422,105.45999908447266,104.80000305175781,4180300.0,103.2590560913086
2020-09-23,104.98999786376953,102.2300033569336,104.98999786376953,102.7300033569336,4040100.0,101.21949768066406
2020-09-24,103.52999877929688,100.47000122070312,102.75,100.91999816894531,7604000.0,99.43610382080078
2020-09-25,103.61000061035156,100.33999633789062,100.55999755859375,103.44999694824219,5060300.0,101.92890167236328
2020-09-28,105.25,103.81999969482422,104.23999786376953,104.44000244140625,5515500.0,102.90435791015625
2020-09-29,106.41000366210938,104.91999816894531,106.01000213623047,105.19000244140625,4464300.0,103.64332580566406
2020-09-30,109.4800033569336,105.73999786376953,105.98999786376953,108.83000183105469,9487000.0,107.22980499267578
2020-10-01,110.33000183105469,108.37999725341797,109.18000030517578,108.63999938964844,7242100.0,107.04258728027344
2020-10-02,108.66000366210938,106.33000183105469,107.68000030517578,106.5,5590500.0,104.93405151367188
2020-10-05,108.6500015258789,107.18000030517578,107.18000030517578,108.55999755859375,3603400.0,106.9637680053711
2020-10-06,108.7699966430664,106.05000305175781,108.55999755859375,106.25,3992600.0,104.687744140625
2020-10-07,108.18000030517578,106.93000030517578,107.37000274658203,107.73999786376953,4162400.0,106.15583038330078
2020-10-08,109.12999725341797,107.41999816894531,108.13999938964844,108.54000091552734,4168400.0,106.9440689086914
2020-10-09,109.97000122070312,108.80000305175781,109.33999633789062,109.6500015258789,3060700.0,108.03775024414062
2020-10-12,111.56999969482422,109.76000213623047,110.25,111.05000305175781,4201800.0,109.41716003417969
2020-10-13,110.98999786376953,108.25,110.5,108.37000274658203,4773600.0,106.77657318115234
2020-10-14,109.83000183105469,107.33999633789062,108.61000061035156,107.75,4191600.0,106.51953125
2020-10-15,107.73999786376953,106.30999755859375,106.8499984741211,107.31999969482422,3518500.0,106.09444427490234
2020-10-16,110.37999725341797,107.69999694824219,107.69999694824219,109.66999816894531,4363500.0,108.41761016845703
2020-10-19,111.04000091552734,107.81999969482422,109.9000015258789,108.04000091552734,4228500.0,106.80622100830078
2020-10-20,109.88999938964844,108.11000061035156,108.3499984741211,108.36000061035156,3873500.0,107.12256622314453
2020-10-21,109.0,104.75,108.01000213623047,105.93000030517578,5716000.0,104.7203140258789
2020-10-22,110.05000305175781,106.23999786376953,106.41999816894531,109.4800033569336,4953800.0,108.22978210449219
2020-10-23,110.0,107.56999969482422,109.63999938964844,107.79000091552734,3573000.0,106.55908203125
2020-10-26,109.16000366210938,107.05000305175781,107.56999969482422,109.0,7298000.0,107.75525665283203
2020-10-27,109.75,108.33000183105469,108.88999938964844,108.58000183105469,4518000.0,107.34004974365234
2020-10-28,107.41000366210938,105.37999725341797,106.80999755859375,106.41999816894531,7104700.0,105.20471954345703
2020-10-29,106.58000183105469,104.56999969482422,106.37999725341797,105.0,4237600.0,103.80094146728516
2020-10-30,105.55000305175781,103.12999725341797,104.76000213623047,105.11000061035156,4433200.0,103.90967559814453
2020-11-02,108.69999694824219,106.11000061035156,107.08999633789062,107.4800033569336,5907100.0,106.25262451171875
2020-11-03,110.80000305175781,108.36000061035156,108.73999786376953,109.55999755859375,3870100.0,108.3088607788086
2020-11-04,114.2300033569336,110.11000061035156,110.16999816894531,111.52999877929688,7421200.0,110.2563705444336
2020-11-05,114.83999633789062,112.72000122070312,113.51000213623047,113.52999877929688,5139900.0,112.23352813720703
2020-11-06,115.13999938964844,112.83999633789062,113.87999725341797,114.41999816894531,5644100.0,113.11336517333984
2020-11-09,113.20999908447266,106.19000244140625,111.80000305175781,109.38999938964844,13990700.0,108.14080047607422
2020-11-10,111.58999633789062,108.4000015258789,109.25,110.80999755859375,5243500.0,109.54458618164062
2020-11-11,112.94999694824219,111.47000122070312,111.94000244140625,112.6500015258789,3994000.0,111.36357879638672
2020-11-12,112.86000061035156,111.30000305175781,112.41000366210938,111.94999694824219,2816800.0,110.67156982421875
2020-11-13,113.08999633789062,111.41999816894531,113.0,112.5999984741211,3918900.0,111.31414794921875
2020-11-16,113.75,111.58999633789062,112.05000305175781,113.66999816894531,4144900.0,112.3719253540039
2020-11-17,114.62000274658203,112.33999633789062,113.22000122070312,113.05999755859375,3793000.0,111.76889038085938
2020-11-18,113.70999908447266,109.75,113.66999816894531,109.7699966430664,4545700.0,108.51646423339844
2020-11-19,111.19999694824219,109.26000213623047,110.0,111.0,3548100.0,109.732421875
2020-11-20,111.76000213623047,110.06999969482422,110.73999786376953,110.88999938964844,4075300.0,109.6236801147461
2020-11-23,111.5199966430664,108.86000061035156,111.43000030517578,109.2699966430664,4105500.0,108.02217864990234
2020-11-24,109.58999633789062,107.25,109.30999755859375,107.61000061035156,7316300.0,106.38114166259766
2020-11-25,108.4000015258789,105.62999725341797,107.05000305175781,106.41000366210938,6224100.0,105.1948471069336
2020-11-27,107.75,105.87000274658203,106.66999816894531,107.62000274658203,1979000.0,106.39102172851562
2020-11-30,108.55000305175781,107.08999633789062,107.7699966430664,108.22000122070312,5702300.0,106.98417663574219
2020-12-01,109.5999984741211,108.06999969482422,109.23999786376953,108.48999786376953,4265200.0,107.25108337402344
2020-12-02,108.62999725341797,107.36000061035156,108.30999755859375,108.1500015258789,3444700.0,106.91497039794922
2020-12-03,108.63999938964844,107.08000183105469,108.1500015258789,107.52999877929688,3846300.0,106.30204772949219
2020-12-04,108.2699966430664,106.93000030517578,107.08000183105469,107.9000015258789,4686800.0,106.6678237915039
2020-12-07,108.30000305175781,106.63999938964844,107.72000122070312,107.18000030517578,6928000.0,105.95604705810547
