Date,High,Low,Open,Close,Volume,Adj Close
2020-09-11,94.9000015258789,92.83999633789062,94.8499984741211,94.08000183105469,677800.0,92.61754608154297
2020-09-14,95.06999969482422,92.63999938964844,94.5,94.5999984741211,1131600.0,93.12946319580078
2020-09-15,96.08000183105469,94.33000183105469,94.87999725341797,94.9000015258789,919600.0,93.42479705810547
2020-09-16,97.95999908447266,94.98999786376953,95.61000061035156,96.79000091552734,1033900.0,95.2854232788086
2020-09-17,96.91999816894531,94.66999816894531,95.66999816894531,96.80999755859375,722300.0,95.30510711669922
2020-09-18,97.37999725341797,95.97000122070312,96.62000274658203,96.83000183105469,1585100.0,95.32479858398438
2020-09-21,96.12999725341797,94.0199966430664,95.7300033569336,95.81999969482422,696000.0,94.33049011230469
2020-09-22,96.12999725341797,94.80999755859375,95.69000244140625,95.26000213623047,651300.0,93.77920532226562
2020-09-23,96.0,94.05000305175781,95.62000274658203,94.13999938964844,601100.0,92.6766128540039
2020-09-24,95.94000244140625,92.0,94.19000244140625,94.66000366210938,1070300.0,93.18852996826172
2020-09-25,97.06999969482422,94.19999694824219,94.19999694824219,96.80000305175781,822100.0,95.29525756835938
2020-09-28,98.76000213623047,96.79000091552734,97.75,97.58000183105469,680800.0,96.0631332397461
2020-09-29,97.58000183105469,95.91999816894531,97.47000122070312,96.16000366210938,691200.0,94.66521453857422
2020-09-30,97.8499984741211,95.69000244140625,96.18000030517578,96.91999816894531,1042700.0,95.41339874267578
2020-10-01,97.62999725341797,94.7300033569336,97.31999969482422,95.36000061035156,730600.0,93.87765502929688
2020-10-02,96.55000305175781,93.95999908447266,94.05000305175781,95.37999725341797,644500.0,93.89733123779297
2020-10-05,97.01000213623047,94.80000305175781,95.7699966430664,96.38999938964844,711300.0,94.89163208007812
2020-10-06,97.72000122070312,95.45999908447266,97.1500015258789,95.62999725341797,859500.0,94.14344787597656
2020-10-07,96.44999694824219,95.55999755859375,96.0199966430664,95.58999633789062,727900.0,94.10407257080078
2020-10-08,98.9800033569336,95.81999969482422,96.0999984741211,98.48999786376953,1009400.0,96.95899200439453
2020-10-09,98.98999786376953,96.56999969482422,98.9000015258789,96.86000061035156,759900.0,95.35433197021484
2020-10-12,97.5999984741211,96.44999694824219,97.37999725341797,96.86000061035156,816400.0,95.35433197021484
2020-10-13,97.55000305175781,95.58999633789062,96.18000030517578,97.2699966430664,703300.0,95.75794982910156
2020-10-14,99.30999755859375,97.04000091552734,97.04000091552734,98.44000244140625,737300.0,96.90977478027344
2020-10-15,100.61000061035156,97.25,97.88999938964844,99.3499984741211,1270600.0,97.80561828613281
2020-10-16,100.61000061035156,98.9000015258789,99.5999984741211,99.5199966430664,1200600.0,97.97298431396484
2020-10-19,100.72000122070312,97.18000030517578,99.52999877929688,97.80000305175781,527400.0,96.27972412109375
2020-10-20,99.0,97.4000015258789,98.16999816894531,97.98999786376953,726100.0,96.46675872802734
2020-10-21,100.22000122070312,97.7300033569336,97.75,97.7300033569336,829500.0,96.2108154296875
2020-10-22,98.91999816894531,97.22000122070312,97.9000015258789,98.72000122070312,619400.0,97.1854248046875
2020-10-23,99.69999694824219,98.54000091552734,99.30000305175781,99.37999725341797,537900.0,97.83515167236328
2020-10-26,98.75,97.06999969482422,98.56999969482422,98.37000274658203,846300.0,96.84086608886719
2020-10-27,99.7699966430664,97.58000183105469,98.55000305175781,97.6500015258789,745900.0,96.1320571899414
2020-10-28,97.44999694824219,95.62999725341797,96.22000122070312,95.69999694824219,1842600.0,94.21235656738281
2020-10-29,95.4000015258789,92.23999786376953,95.01000213623047,94.58999633789062,1297300.0,93.1196060180664
2020-10-30,96.4800033569336,94.02999877929688,94.08000183105469,96.06999969482422,1218700.0,94.57660675048828
2020-11-02,99.62000274658203,95.70999908447266,97.36000061035156,98.94000244140625,1519300.0,97.40199279785156
2020-11-03,102.98999786376953,100.13999938964844,100.13999938964844,102.1500015258789,1215700.0,100.56209564208984
2020-11-04,107.37000274658203,102.77999877929688,103.0,104.98999786376953,1722500.0,103.35794830322266
2020-11-05,109.62000274658203,104.01000213623047,106.0999984741211,105.41999816894531,1360900.0,103.78126525878906
2020-11-06,106.44000244140625,103.7699966430664,105.26000213623047,103.94999694824219,909600.0,102.33411407470703
2020-11-09,109.6500015258789,104.0999984741211,108.41999816894531,106.26000213623047,1079800.0,104.60820770263672
2020-11-10,111.01000213623047,106.5,106.94999694824219,110.08000183105469,1121800.0,108.36883544921875
2020-11-11,111.25,107.04000091552734,110.41000366210938,107.33000183105469,879400.0,105.66157531738281
2020-11-12,107.51000213623047,105.1500015258789,106.70999908447266,106.0999984741211,775000.0,104.45069122314453
2020-11-13,109.02999877929688,106.27999877929688,106.27999877929688,108.12000274658203,705800.0,106.88255310058594
2020-11-16,110.55999755859375,107.7699966430664,109.08000183105469,109.01000213623047,997200.0,107.76235961914062
2020-11-17,108.08000183105469,104.30999755859375,106.0,104.88999938964844,2333100.0,103.68950653076172
2020-11-18,107.75,103.38999938964844,105.62999725341797,103.44000244140625,898400.0,102.25611114501953
2020-11-19,102.91000366210938,100.4000015258789,102.6500015258789,101.9000015258789,1481100.0,100.73373413085938
2020-11-20,101.77999877929688,99.73999786376953,101.44000244140625,100.45999908447266,949200.0,99.31021118164062
2020-11-23,101.83999633789062,100.08000183105469,101.27999877929688,100.4800033569336,1474200.0,99.32999420166016
2020-11-24,103.80000305175781,100.30999755859375,101.0,103.0999984741211,1212300.0,101.91999816894531
2020-11-25,103.94000244140625,101.48999786376953,103.38999938964844,103.11000061035156,760300.0,101.92988586425781
2020-11-27,103.80999755859375,102.54000091552734,103.29000091552734,103.19999694824219,309800.0,102.01885223388672
2020-11-30,104.5199966430664,102.47000122070312,103.72000122070312,103.11000061035156,1223200.0,101.92988586425781
2020-12-01,104.43000030517578,101.88999938964844,103.8499984741211,102.19000244140625,999100.0,101.0204086303711
2020-12-02,103.69000244140625,102.12999725341797,102.55000305175781,103.12000274658203,700300.0,101.93976593017578
2020-12-03,103.11000061035156,100.88999938964844,102.73999786376953,101.5,772700.0,100.33830261230469
2020-12-04,102.98999786376953,100.41000366210938,101.70999908447266,102.9800033569336,873100.0,101.80137634277344
2020-12-07,103.30000305175781,99.13999938964844,103.0,99.48999786376953,1197400.0,98.351318359375
2020-12-08,100.98999786376953,98.37000274658203,99.0199966430664,100.43000030517578,979500.0,99.28055572509766
2020-12-09,101.47000122070312,100.01000213623047,100.4800033569336,101.11000061035156,967900.0,99.95277404785156
2020-12-10,101.56999969482422,99.29000091552734,100.48999786376953,99.37000274658203,886200.0,98.23269653320312
2020-12-11,99.37999725341797,97.58000183105469,98.8499984741211,98.05999755859375,782500.0,96.93767547607422
2020-12-14,99.06999969482422,97.08999633789062,99.06999969482422,97.12000274658203,1025200.0,96.00843811035156
2020-12-15,99.33999633789062,97.55999755859375,97.55999755859375,99.02999877929688,919900.0,97.8965835571289
2020-12-16,99.11000061035156,98.01000213623047,99.11000061035156,98.37000274658203,757200.0,97.24413299560547
2020-12-17,99.08999633789062,97.45999908447266,98.91000366210938,98.73999786376953,1064100.0,97.60989379882812
2020-12-18,99.8499984741211,97.51000213623047,98.76000213623047,98.61000061035156,1682200.0,97.48139190673828
2020-12-21,97.83999633789062,95.7699966430664,97.31999969482422,97.66999816894531,1074200.0,96.5521469116211
2020-12-22,98.37999725341797,96.45999908447266,97.62000274658203,96.72000122070312,915700.0,95.61302185058594
2020-12-23,98.08000183105469,96.66999816894531,97.04000091552734,97.23999786376953,752300.0,96.12705993652344
2020-12-24,97.58000183105469,96.08000183105469,97.33000183105469,96.97000122070312,295800.0,95.86015319824219
2020-12-28,98.19999694824219,96.37000274658203,97.70999908447266,96.80000305175781,521900.0,95.69210815429688
2020-12-29,98.26000213623047,96.31999969482422,97.63999938964844,97.12000274658203,1061500.0,96.00843811035156
2020-12-30,97.55999755859375,96.4000015258789,97.20999908447266,96.95999908447266,648900.0,95.85027313232422
2020-12-31,97.97000122070312,96.08000183105469,96.75,97.76000213623047,523600.0,96.64111328125
2021-01-04,97.94999694824219,95.06999969482422,97.8499984741211,96.5,1753300.0,95.39553833007812
2021-01-05,98.87999725341797,94.88999938964844,96.7300033569336,97.76000213623047,1800200.0,96.64111328125
2021-01-06,107.1500015258789,100.16000366210938,100.16000366210938,106.16999816894531,2844800.0,104.9548568725586
2021-01-07,110.38999938964844,106.23999786376953,106.55000305175781,110.12999725341797,2068400.0,108.86953735351562
2021-01-08,112.4800033569336,109.54000091552734,110.06999969482422,110.02999877929688,1801000.0,108.77067565917969
2021-01-11,110.48999786376953,106.0999984741211,109.16999816894531,107.3499984741211,1582700.0,106.12135314941406
